id,userName,fullName,followedByYou,isVerified,profileUrl
8569992406,uw_watsam,UW WatSAM 🧫🔬🦠,FALSE,FALSE,https://www.instagram.com/uw_watsam
35386315688,uwaterloowif,UW Women in Finance,FALSE,FALSE,https://www.instagram.com/uwaterloowif
48130530193,kwcommunists,Kitchener-Waterloo Communists,FALSE,FALSE,https://www.instagram.com/kwcommunists
49552232340,uwagainstchildabuse,UW Against Child Abuse,FALSE,FALSE,https://www.instagram.com/uwagainstchildabuse
48915749863,uwboardgames,UW Board Games Club 🎲❤️‍🔥,FALSE,FALSE,https://www.instagram.com/uwboardgames
49121139539,juhr_uwaterloo,UW JUHR,FALSE,FALSE,https://www.instagram.com/juhr_uwaterloo
48907396558,uwcareersclub,UW Careers Club,FALSE,FALSE,https://www.instagram.com/uwcareersclub
43818060131,mynetworkingclub,MNC Gives,FALSE,FALSE,https://www.instagram.com/mynetworkingclub
27736525411,uwtss,UWaterloo Taiwan Student Soc,FALSE,FALSE,https://www.instagram.com/uwtss
45926591941,uwaterloobyc,UW Bhakti Yoga Club,FALSE,FALSE,https://www.instagram.com/uwaterloobyc
48245039311,heartandstrokeuw,UW Supporting Heart and Stroke,FALSE,FALSE,https://www.instagram.com/heartandstrokeuw
47808628195,waterloo_sgi,University of Waterloo SGI,FALSE,FALSE,https://www.instagram.com/waterloo_sgi
49722565212,uwmambo,Mambo Club,FALSE,FALSE,https://www.instagram.com/uwmambo
9611657493,uwcreatorscollective,Creators Collective,FALSE,FALSE,https://www.instagram.com/uwcreatorscollective
49110370564,uwmindfulcreations,UW Mindful Creations,FALSE,FALSE,https://www.instagram.com/uwmindfulcreations
29377344868,doubledegreeclub,Double Degree Club,FALSE,FALSE,https://www.instagram.com/doubledegreeclub
10900985440,uofwssa,UW Somali Students Association,FALSE,FALSE,https://www.instagram.com/uofwssa
41538174750,cagh_uw,UW CAGH Student Chapter,FALSE,FALSE,https://www.instagram.com/cagh_uw
42733871764,uw_urc,UW Undergraduate Research Club,FALSE,FALSE,https://www.instagram.com/uw_urc
36749887090,uwstudentshelpingseniors,UW Students Helping Seniors,FALSE,FALSE,https://www.instagram.com/uwstudentshelpingseniors
44066237872,uwadvantage,The Waterloo Advantage,FALSE,FALSE,https://www.instagram.com/uwadvantage
8597481335,egsa_uw,EGSA,FALSE,FALSE,https://www.instagram.com/egsa_uw
